auction_id,bidder_id,organization_type,budget_million_usd,priority_level,urgency_score,mission_type,technical_readiness,payload_mass_kg,time_sensitivity_days,strategic_importance,risk_factor,previous_launches,reliability_score,auction_date,launch_window_date,n_competitors,composite_score,is_winner,rank,budget_per_kg,urgency_time_ratio,readiness_reliability,priority_numeric,org_type_numeric
579,BID_579_1,Government,29.99,High,6,Emergency Response,8,2208,166,9,7,40,1.0,2026-02-07,2026-03-20,4,0.78,0,2.0,13582.427536231884,0.03614457831325301,0.8,3,3
579,BID_579_2,Research,7.77,High,7,GPS,8,2010,75,3,8,31,0.952,2026-02-07,2026-03-20,4,0.5497715905301768,0,3.0,3865.6716417910447,0.09333333333333334,0.7616,3,2
579,BID_579_3,Research,5.05,Low,4,GPS,9,1358,11,7,2,25,0.855,2026-02-07,2026-03-20,4,0.3970973657885962,0,4.0,3718.703976435935,0.36363636363636365,0.7695,1,2
580,BID_580_0,Research,5.45,Medium,3,GPS,9,1391,45,10,5,7,0.591,2026-04-14,2026-07-07,2,0.4790460134867117,0,2.0,3918.04457225018,0.06666666666666667,0.5319,2,2
580,BID_580_1,Emergency,25.21,Critical,8,Satellite Deployment,6,4944,88,10,7,14,0.771,2026-04-14,2026-07-07,2,0.885,1,1.0,5099.11003236246,0.09090909090909091,0.4626,4,4
581,BID_581_0,Emergency,27.3,Critical,8,Technology Demonstration,10,2530,177,6,7,24,0.763,2027-01-09,2027-02-04,5,0.8297773972602739,1,1.0,10790.513833992094,0.04519774011299435,0.763,4,4
581,BID_581_1,Government,28.21,High,9,Defense,5,4615,93,7,4,46,0.992,2027-01-09,2027-02-04,5,0.7562699771689498,0,2.0,6112.6760563380285,0.0967741935483871,0.496,3,3
581,BID_581_2,Military,35.04,Low,6,Satellite Deployment,7,4801,143,7,2,41,0.935,2027-01-09,2027-02-04,5,0.625,0,3.0,7298.4794834409495,0.04195804195804196,0.6545,1,5
581,BID_581_3,Research,3.42,Medium,3,Scientific Research,5,3148,82,9,2,45,1.0,2027-01-09,2027-02-04,5,0.41440068493150684,0,5.0,1086.4040660736975,0.036585365853658534,0.5,2,2
581,BID_581_4,Research,8.26,High,6,Defense,8,4489,134,7,5,0,0.531,2027-01-09,2027-02-04,5,0.5789326484018265,0,4.0,1840.0534640231676,0.04477611940298507,0.42480000000000007,3,2
582,BID_582_0,Government,13.21,Low,9,Defense,5,3290,86,7,1,2,0.758,2026-10-30,2026-12-17,2,0.67,1,1.0,4015.197568389058,0.10465116279069768,0.379,1,3
582,BID_582_1,Research,8.39,Medium,7,Defense,8,3722,170,9,8,15,0.9,2026-10-30,2026-12-17,2,0.6287812263436791,0,2.0,2254.1644277270284,0.041176470588235294,0.7200000000000001,2,2
583,BID_583_0,Emergency,15.99,Critical,9,Earth Observation,10,2646,37,9,3,13,0.719,2026-08-18,2026-11-14,4,0.8853112313937753,1,1.0,6043.083900226758,0.24324324324324326,0.719,4,4
583,BID_583_1,Research,11.7,Low,3,Technology Demonstration,6,3672,44,3,2,12,0.675,2026-08-18,2026-11-14,4,0.39693504736129903,0,3.0,3186.274509803922,0.06818181818181818,0.405,1,2
583,BID_583_2,Government,22.17,Medium,10,ISS Resupply,5,2429,48,8,9,13,0.869,2026-08-18,2026-11-14,4,0.7350000000000002,0,2.0,9127.212844792095,0.20833333333333334,0.4345,2,3
583,BID_583_3,Commercial,8.47,Low,3,Emergency Response,9,4755,35,2,8,39,1.0,2026-08-18,2026-11-14,4,0.35051195308976096,0,4.0,1781.2828601472136,0.08571428571428572,0.9,1,1
584,BID_584_0,Military,44.04,High,10,Weather Monitoring,9,4415,31,10,4,7,0.791,2026-11-29,2027-02-22,5,0.895,1,1.0,9975.084937712345,0.3225806451612903,0.7119000000000001,3,5
584,BID_584_1,Commercial,20.02,Low,1,Communications,8,3559,111,1,3,45,0.951,2026-11-29,2027-02-22,5,0.33364668483197096,0,5.0,5625.175611126721,0.009009009009009009,0.7608,1,1
584,BID_584_2,Commercial,20.46,Low,3,Communications,10,1421,145,6,4,34,0.959,2026-11-29,2027-02-22,5,0.44114441416893735,0,3.0,14398.311048557354,0.020689655172413793,0.959,1,1
584,BID_584_3,Commercial,18.55,Low,1,GPS,10,480,90,3,5,15,0.916,2026-11-29,2027-02-22,5,0.35530199818346964,0,4.0,38645.833333333336,0.011111111111111112,0.916,1,1
584,BID_584_4,Research,14.15,Medium,7,Satellite Deployment,7,4631,48,7,10,10,0.798,2026-11-29,2027-02-22,5,0.5103247048138057,0,2.0,3055.4955733103,0.14583333333333334,0.5586,2,2
585,BID_585_0,Emergency,16.32,Critical,10,Earth Observation,6,3846,118,7,3,35,1.0,2026-03-03,2026-05-06,2,0.915,1,1.0,4243.369734789391,0.0847457627118644,0.6,4,4
585,BID_585_1,Research,3.23,High,7,Technology Demonstration,8,1769,61,8,7,47,0.995,2026-03-03,2026-05-06,2,0.5894791666666667,0,2.0,1825.8903335217638,0.11475409836065574,0.796,3,2
586,BID_586_0,Military,35.74,High,9,Scientific Research,8,3826,33,9,9,19,0.98,2026-12-23,2027-01-13,4,0.8300000000000001,1,1.0,9341.34866701516,0.2727272727272727,0.784,3,5
586,BID_586_1,Commercial,9.69,Low,1,ISS Resupply,6,1370,176,9,3,12,0.89,2026-12-23,2027-01-13,4,0.3477811975377728,0,4.0,7072.992700729927,0.005681818181818182,0.534,1,1
586,BID_586_2,Military,20.9,High,7,ISS Resupply,10,4528,137,8,3,29,1.0,2026-12-23,2027-01-13,4,0.726194739787353,0,2.0,4615.724381625441,0.051094890510948905,1.0,3,5
586,BID_586_3,Commercial,18.36,High,5,Emergency Response,7,262,110,8,8,24,0.768,2026-12-23,2027-01-13,4,0.6134275321768325,0,3.0,70076.3358778626,0.045454545454545456,0.5376,3,1
587,BID_587_0,Government,15.31,High,9,Scientific Research,5,4509,140,8,4,49,1.0,2026-09-05,2026-12-01,2,0.8150000000000002,1,1.0,3395.431359503216,0.06428571428571428,0.5,3,3
587,BID_587_1,Research,11.14,Medium,6,Technology Demonstration,8,3456,36,8,9,44,0.973,2026-09-05,2026-12-01,2,0.6169072501632921,0,2.0,3223.3796296296296,0.16666666666666666,0.7784,2,2
588,BID_588_0,Research,13.18,High,7,Weather Monitoring,7,4175,52,1,3,44,1.0,2026-11-24,2027-02-07,5,0.5989530685920578,0,5.0,3156.88622754491,0.1346153846153846,0.7,3,2
588,BID_588_1,Government,27.7,High,10,Earth Observation,9,3249,50,8,10,6,0.602,2026-11-24,2027-02-07,5,0.845,1,1.0,8525.700215450908,0.2,0.5418,3,3
588,BID_588_2,Emergency,20.55,Critical,8,Weather Monitoring,9,4255,158,7,6,20,0.767,2026-11-24,2027-02-07,5,0.8254693140794224,0,2.0,4829.612220916569,0.05063291139240506,0.6903,4,4
588,BID_588_3,Government,15.63,High,10,Earth Observation,10,173,120,7,10,38,0.887,2026-11-24,2027-02-07,5,0.7360649819494585,0,3.0,90346.82080924856,0.08333333333333333,0.887,3,3
588,BID_588_4,Government,10.21,High,10,Emergency Response,6,3475,115,8,2,48,1.0,2026-11-24,2027-02-07,5,0.6971480144404334,0,4.0,2938.1294964028775,0.08695652173913043,0.6,3,3
589,BID_589_0,Military,41.19,High,6,Defense,9,3846,85,8,9,22,0.926,2026-10-07,2026-10-16,5,0.7271931589537223,0,3.0,10709.828393135725,0.07058823529411765,0.8334,3,5
589,BID_589_1,Military,49.7,High,8,Earth Observation,7,716,137,10,9,19,0.724,2026-10-07,2026-10-16,5,0.8099999999999999,1,1.0,69413.40782122905,0.058394160583941604,0.5067999999999999,3,5
589,BID_589_2,Emergency,21.8,Critical,8,Weather Monitoring,8,4351,168,7,7,46,1.0,2026-10-07,2026-10-16,5,0.7346579476861168,0,2.0,5010.342450011492,0.047619047619047616,0.8,4,4
589,BID_589_3,Military,22.37,High,6,Earth Observation,7,4886,143,8,5,20,0.703,2026-10-07,2026-10-16,5,0.6325251509054325,0,5.0,4578.387228817028,0.04195804195804196,0.4920999999999999,3,5
589,BID_589_4,Military,27.83,High,7,Defense,8,181,90,6,1,10,0.72,2026-10-07,2026-10-16,5,0.689989939637827,0,4.0,153756.90607734807,0.07777777777777778,0.576,3,5
590,BID_590_0,Emergency,31.69,Critical,9,Defense,9,601,11,7,5,34,1.0,2026-02-21,2026-04-19,5,0.915,1,1.0,52728.785357737106,0.8181818181818182,0.9,4,4
590,BID_590_1,Government,28.71,Medium,9,ISS Resupply,6,104,149,10,9,12,0.882,2026-02-21,2026-04-19,5,0.7214910066266962,0,2.0,276057.6923076923,0.06040268456375839,0.5292,2,3
590,BID_590_2,Commercial,12.45,High,3,Emergency Response,7,4530,148,4,10,38,1.0,2026-02-21,2026-04-19,5,0.4932171031871253,0,4.0,2748.344370860927,0.02027027027027027,0.7,3,1
590,BID_590_3,Government,11.24,Low,10,ISS Resupply,9,2947,113,6,3,28,1.0,2026-02-21,2026-04-19,5,0.5486715052066898,0,3.0,3814.048184594503,0.08849557522123894,0.9,1,3
590,BID_590_4,Commercial,8.26,Low,1,Satellite Deployment,6,476,180,6,7,48,1.0,2026-02-21,2026-04-19,5,0.29516251183338593,0,5.0,17352.941176470587,0.005555555555555556,0.6,1,1
591,BID_591_0,Government,13.01,High,10,Communications,5,3028,106,6,9,16,0.89,2026-12-01,2027-02-22,2,0.7900000000000001,1,1.0,4296.565389696169,0.09433962264150944,0.445,3,3
591,BID_591_1,Research,8.36,Medium,6,Defense,10,2510,117,8,10,3,0.681,2026-12-01,2027-02-22,2,0.6106456571867793,0,2.0,3330.677290836653,0.05128205128205128,0.681,2,2
592,BID_592_0,Commercial,9.93,Low,5,Emergency Response,6,3495,171,1,1,7,0.759,2026-02-10,2026-05-11,5,0.3457614555256065,0,5.0,2841.2017167381973,0.029239766081871343,0.45539999999999997,1,1
592,BID_592_1,Research,10.94,High,6,GPS,10,1106,19,4,5,18,0.771,2026-02-10,2026-05-11,5,0.5714330637915543,0,4.0,9891.500904159133,0.3157894736842105,0.771,3,2
592,BID_592_2,Government,25.08,High,6,Technology Demonstration,9,454,107,8,6,27,0.938,2026-02-10,2026-05-11,5,0.6758355795148248,0,3.0,55242.290748898675,0.056074766355140186,0.8442,3,3
592,BID_592_3,Emergency,33.09,Critical,9,Scientific Research,7,416,103,7,2,20,0.973,2026-02-10,2026-05-11,5,0.8458153638814015,0,2.0,79543.26923076923,0.08737864077669903,0.6810999999999999,4,4
592,BID_592_4,Military,44.52,High,10,Earth Observation,8,1221,87,7,3,11,0.647,2026-02-10,2026-05-11,5,0.8600000000000001,1,1.0,36461.91646191646,0.11494252873563218,0.5176000000000001,3,5
593,BID_593_0,Research,3.67,Low,8,Weather Monitoring,8,340,73,8,5,30,1.0,2026-07-20,2026-08-26,2,0.4843859649122808,0,2.0,10794.117647058823,0.1095890410958904,0.8,1,2
593,BID_593_1,Government,14.25,High,9,Weather Monitoring,10,2767,102,7,10,27,0.868,2026-07-20,2026-08-26,2,0.825,1,1.0,5149.981929887966,0.08823529411764706,0.868,3,3
594,BID_594_0,Research,7.93,Medium,5,Satellite Deployment,8,770,42,5,6,46,1.0,2026-05-30,2026-08-13,2,0.48737329219920666,0,2.0,10298.701298701299,0.11904761904761904,0.8,2,2
594,BID_594_1,Commercial,22.69,Medium,2,Technology Demonstration,5,127,70,7,3,42,0.975,2026-05-30,2026-08-13,2,0.5950000000000001,1,1.0,178661.41732283463,0.02857142857142857,0.4875,2,1
595,BID_595_0,Research,13.91,Medium,8,Scientific Research,10,3895,133,3,7,49,1.0,2026-03-07,2026-05-13,2,0.5403793272771913,0,2.0,3571.245186136072,0.06015037593984962,1.0,2,2
595,BID_595_1,Military,40.73,Medium,7,Technology Demonstration,7,4652,89,10,6,10,0.654,2026-03-07,2026-05-13,2,0.73,1,1.0,8755.374032674119,0.07865168539325842,0.4578,2,5
596,BID_596_0,Research,5.29,Low,8,GPS,5,3426,36,9,6,31,0.92,2026-04-29,2026-06-19,4,0.4561702127659575,0,4.0,1544.0747227086981,0.2222222222222222,0.46,1,2
596,BID_596_1,Commercial,11.84,Low,4,ISS Resupply,5,2852,20,9,1,23,0.823,2026-04-29,2026-06-19,4,0.4769102682701203,0,3.0,4151.4726507713885,0.2,0.4115,1,1
596,BID_596_2,Commercial,21.62,Low,3,Emergency Response,8,2617,75,8,4,48,1.0,2026-04-29,2026-06-19,4,0.5750000000000001,1,1.0,8261.367978601453,0.04,0.8,1,1
596,BID_596_3,Research,11.82,Medium,5,Scientific Research,7,3691,142,5,2,50,1.0,2026-04-29,2026-06-19,4,0.5466790009250694,0,2.0,3202.3841777296125,0.035211267605633804,0.7,2,2
597,BID_597_0,Government,15.76,High,10,Technology Demonstration,8,1733,73,10,4,2,0.62,2026-08-02,2026-10-22,2,0.8226190476190477,0,2.0,9094.05654933641,0.136986301369863,0.496,3,3
597,BID_597_1,Emergency,21.0,Critical,10,Defense,5,1920,56,10,4,26,0.785,2026-08-02,2026-10-22,2,0.93,1,1.0,10937.5,0.17857142857142858,0.3925,4,4
598,BID_598_0,Research,10.15,Medium,8,Defense,9,1592,116,1,9,30,0.952,2027-01-19,2027-02-20,2,0.665,1,1.0,6375.628140703518,0.06896551724137931,0.8568,2,2
598,BID_598_1,Research,4.97,Low,7,ISS Resupply,7,1526,129,9,8,12,0.623,2027-01-19,2027-02-20,2,0.5074137931034483,0,2.0,3256.880733944954,0.05426356589147287,0.4361,1,2
599,BID_599_0,Commercial,15.93,High,3,Scientific Research,5,3746,85,7,6,42,0.984,2026-05-06,2026-06-22,5,0.532635135135135,0,5.0,4252.536038441004,0.03529411764705882,0.492,3,1
599,BID_599_1,Government,16.88,High,10,Communications,8,4293,19,10,10,6,0.667,2026-05-06,2026-06-22,5,0.7190540540540541,0,3.0,3931.982296762171,0.5263157894736842,0.5336000000000001,3,3
599,BID_599_2,Emergency,28.17,Critical,8,Weather Monitoring,7,3225,134,9,8,47,1.0,2026-05-06,2026-06-22,5,0.8203378378378378,1,1.0,8734.883720930233,0.05970149253731343,0.7,4,4
599,BID_599_3,Research,14.18,High,7,Earth Observation,9,634,86,4,4,25,0.791,2026-05-06,2026-06-22,5,0.6208108108108108,0,4.0,22365.930599369087,0.08139534883720931,0.7119000000000001,3,2
599,BID_599_4,Military,37.0,High,10,Weather Monitoring,8,3622,74,6,10,37,1.0,2026-05-06,2026-06-22,5,0.8150000000000002,0,2.0,10215.350635008283,0.13513513513513514,0.8,3,5
600,BID_600_0,Commercial,22.97,Low,1,Defense,9,4639,94,8,4,36,0.865,2027-01-20,2027-01-31,2,0.5450000000000002,1,1.0,4951.498167708558,0.010638297872340425,0.7785,1,1
600,BID_600_1,Research,6.92,Low,8,GPS,6,879,28,9,10,26,0.959,2027-01-20,2027-01-31,2,0.4603156290814106,0,2.0,7872.582480091012,0.2857142857142857,0.5753999999999999,1,2
601,BID_601_0,Government,26.53,High,8,Weather Monitoring,10,4315,139,10,10,46,1.0,2026-06-28,2026-07-26,4,0.7192067988668555,1,1.0,6148.319814600231,0.05755395683453238,1.0,3,3
601,BID_601_1,Government,12.09,High,8,Scientific Research,9,3138,132,10,6,48,1.0,2026-06-28,2026-07-26,4,0.6561594496155403,0,3.0,3852.772466539197,0.06060606060606061,0.9,3,3
601,BID_601_2,Military,33.92,Medium,6,Technology Demonstration,5,1567,43,9,10,29,1.0,2026-06-28,2026-07-26,4,0.5815904492108458,0,4.0,21646.4582003829,0.13953488372093023,0.5,2,5
601,BID_601_3,Military,49.42,Medium,6,Scientific Research,7,4432,145,10,8,5,0.689,2026-06-28,2026-07-26,4,0.7,0,2.0,11150.72202166065,0.041379310344827586,0.48229999999999995,2,5
602,BID_602_0,Government,11.34,High,7,GPS,5,2278,59,9,3,33,1.0,2026-11-25,2027-02-07,4,0.6072278871235476,0,2.0,4978.0509218612815,0.11864406779661017,0.5,3,3
602,BID_602_1,Military,42.17,Low,6,ISS Resupply,6,1882,170,7,9,32,0.923,2026-11-25,2027-02-07,4,0.58,0,3.0,22407.01381509033,0.03529411764705882,0.5538,1,5
602,BID_602_2,Emergency,28.17,Critical,10,ISS Resupply,5,4835,69,9,9,5,0.633,2026-11-25,2027-02-07,4,0.8120026084894475,1,1.0,5826.266804550155,0.14492753623188406,0.3165,4,4
602,BID_602_3,Government,20.65,Medium,9,Satellite Deployment,5,4792,168,6,8,29,0.963,2026-11-25,2027-02-07,4,0.5724211524780651,0,4.0,4309.2654424040065,0.05357142857142857,0.4815,2,3
603,BID_603_0,Military,25.18,High,9,Earth Observation,9,1801,63,6,6,47,1.0,2026-07-12,2026-08-06,4,0.8015203310543362,1,1.0,13981.121599111604,0.14285714285714285,0.9,3,5
603,BID_603_1,Commercial,10.93,High,4,Satellite Deployment,10,2708,56,3,7,1,0.734,2026-07-12,2026-08-06,4,0.5483267362360562,0,3.0,4036.189069423929,0.07142857142857142,0.734,3,1
603,BID_603_2,Commercial,21.37,High,1,Technology Demonstration,6,4888,27,1,4,34,0.878,2026-07-12,2026-08-06,4,0.5372454120187118,0,4.0,4371.931260229133,0.037037037037037035,0.5267999999999999,3,1
603,BID_603_3,Military,27.79,High,9,Weather Monitoring,6,2681,96,7,7,2,0.692,2026-07-12,2026-08-06,4,0.8,0,2.0,10365.535248041775,0.09375,0.41519999999999996,3,5
604,BID_604_0,Military,32.94,High,6,Satellite Deployment,7,2784,22,8,4,45,1.0,2026-11-01,2026-11-20,4,0.7690723177237699,0,2.0,11831.896551724136,0.2727272727272727,0.7,3,5
604,BID_604_1,Emergency,16.01,Critical,8,GPS,10,4449,134,9,7,8,0.855,2026-11-01,2026-11-20,4,0.7836277415530527,1,1.0,3598.5614744886498,0.05970149253731343,0.855,4,4
604,BID_604_2,Commercial,6.06,Medium,2,GPS,9,3384,152,4,4,22,0.793,2026-11-01,2026-11-20,4,0.39490219324244225,0,4.0,1790.7801418439717,0.013157894736842105,0.7137,2,1
604,BID_604_3,Military,33.74,Medium,6,Satellite Deployment,10,2835,146,9,2,23,0.92,2026-11-01,2026-11-20,4,0.75,0,3.0,11901.234567901234,0.0410958904109589,0.92,2,5
605,BID_605_0,Commercial,17.28,Low,3,Earth Observation,8,2061,156,8,10,11,0.717,2026-09-19,2026-10-27,4,0.391622679490047,0,4.0,8384.279475982532,0.019230769230769232,0.5736,1,1
605,BID_605_1,Commercial,16.55,Low,1,Earth Observation,7,2116,107,10,1,42,0.96,2026-09-19,2026-10-27,4,0.40254081860881236,0,3.0,7821.361058601135,0.009345794392523364,0.6719999999999999,1,1
605,BID_605_2,Military,44.71,High,7,Emergency Response,8,1588,123,7,9,38,1.0,2026-09-19,2026-10-27,4,0.77,0,2.0,28154.911838790933,0.056910569105691054,0.8,3,5
605,BID_605_3,Emergency,24.55,Critical,9,Satellite Deployment,7,2142,82,10,2,24,0.982,2026-09-19,2026-10-27,4,0.8272735405949452,1,1.0,11461.25116713352,0.10975609756097561,0.6873999999999999,4,4
606,BID_606_0,Commercial,12.02,Low,1,ISS Resupply,9,3883,89,4,6,34,1.0,2026-03-08,2026-05-06,4,0.36009000382995027,0,4.0,3095.5446819469485,0.011235955056179775,0.9,1,1
606,BID_606_1,Government,26.11,Medium,8,Weather Monitoring,5,3158,38,7,9,34,0.84,2026-03-08,2026-05-06,4,0.685,0,3.0,8267.891070297657,0.21052631578947367,0.42,2,3
606,BID_606_2,Emergency,19.18,Critical,8,Satellite Deployment,7,1269,131,7,7,8,0.86,2026-03-08,2026-05-06,4,0.7986461126005361,1,1.0,15114.263199369583,0.061068702290076333,0.602,4,4
606,BID_606_3,Military,22.54,High,6,Weather Monitoring,10,2223,180,9,2,33,1.0,2026-03-08,2026-05-06,4,0.7908176943699732,0,2.0,10139.451192082772,0.03333333333333333,1.0,3,5
607,BID_607_0,Research,8.79,High,3,Technology Demonstration,8,4811,18,7,8,25,0.828,2026-12-01,2027-01-17,3,0.5274887387387387,0,3.0,1827.0629806692996,0.16666666666666666,0.6624,3,2
607,BID_607_1,Military,26.64,High,6,Technology Demonstration,6,1518,136,8,10,32,0.956,2026-12-01,2027-01-17,3,0.7350000000000001,0,2.0,17549.407114624504,0.04411764705882353,0.5736,3,5
607,BID_607_2,Government,26.17,High,7,GPS,5,2042,91,9,3,31,0.847,2026-12-01,2027-01-17,3,0.7855893393393394,1,1.0,12815.866797257591,0.07692307692307693,0.4235,3,3
608,BID_608_0,Emergency,22.69,Critical,10,Defense,5,965,105,6,4,19,0.974,2026-05-12,2026-05-21,4,0.8079745336097128,0,2.0,23512.95336787565,0.09523809523809523,0.487,4,4
608,BID_608_1,Military,33.77,High,10,Defense,5,4255,133,10,8,28,0.976,2026-05-12,2026-05-21,4,0.8350000000000001,1,1.0,7936.545240893067,0.07518796992481203,0.488,3,5
608,BID_608_2,Government,28.65,Medium,9,Communications,10,2017,61,8,8,28,0.784,2026-05-12,2026-05-21,4,0.7320965353864377,0,4.0,14204.263758056519,0.14754098360655737,0.784,2,3
608,BID_608_3,Government,28.67,High,5,Communications,10,169,161,10,2,22,0.778,2026-05-12,2026-05-21,4,0.7772445957950843,0,3.0,169644.97041420118,0.031055900621118012,0.778,3,3
609,BID_609_0,Military,35.95,Low,7,Earth Observation,6,2956,74,6,5,4,0.737,2026-02-12,2026-03-14,5,0.61,0,3.0,12161.7050067659,0.0945945945945946,0.4422,1,5
609,BID_609_1,Research,8.71,Medium,4,ISS Resupply,9,385,174,6,8,29,0.83,2026-02-12,2026-03-14,5,0.45057023643949934,0,4.0,22623.376623376622,0.022988505747126436,0.747,2,2
609,BID_609_2,Government,13.22,High,7,ISS Resupply,5,563,133,8,2,36,0.925,2026-02-12,2026-03-14,5,0.6269332406119612,0,2.0,23481.349911190053,0.05263157894736842,0.4625,3,3
609,BID_609_3,Government,29.42,High,7,Communications,9,716,22,9,10,19,0.72,2026-02-12,2026-03-14,5,0.7495897079276772,1,1.0,41089.38547486033,0.3181818181818182,0.648,3,3
609,BID_609_4,Research,11.58,Low,4,Weather Monitoring,9,3914,14,10,9,30,0.845,2026-02-12,2026-03-14,5,0.43052851182197505,0,5.0,2958.610117526827,0.2857142857142857,0.7605,1,2
610,BID_610_0,Emergency,23.35,Critical,8,Scientific Research,6,3157,27,8,3,11,0.697,2026-06-11,2026-08-30,5,0.8379023288147377,1,1.0,7396.262274311055,0.2962962962962963,0.41819999999999996,4,4
610,BID_610_1,Government,12.33,High,10,Communications,6,3534,32,10,10,3,0.541,2026-06-11,2026-08-30,5,0.6921428571428571,0,5.0,3488.9643463497455,0.3125,0.3246,3,3
610,BID_610_2,Government,28.77,High,8,Defense,8,912,104,6,8,0,0.545,2026-06-11,2026-08-30,5,0.7850000000000001,0,4.0,31546.052631578947,0.07692307692307693,0.43600000000000005,3,3
610,BID_610_3,Emergency,16.54,Critical,9,Scientific Research,5,1340,15,10,6,49,1.0,2026-06-11,2026-08-30,5,0.7937261035801182,0,3.0,12343.283582089553,0.6,0.5,4,4
610,BID_610_4,Emergency,22.09,Critical,9,Scientific Research,5,4779,99,9,9,37,0.879,2026-06-11,2026-08-30,5,0.8169534237052486,0,2.0,4622.30592174095,0.09090909090909091,0.4395,4,4
611,BID_611_0,Military,36.52,High,8,Satellite Deployment,5,884,133,7,6,36,1.0,2026-09-27,2026-12-03,4,0.775,1,1.0,41312.217194570134,0.06015037593984962,0.5,3,5
611,BID_611_1,Commercial,21.67,Medium,4,Communications,9,3880,29,4,1,41,1.0,2026-09-27,2026-12-03,4,0.553343373493976,0,2.0,5585.051546391753,0.13793103448275862,0.9,2,1
611,BID_611_2,Research,10.34,Medium,3,ISS Resupply,6,4528,104,10,1,47,1.0,2026-09-27,2026-12-03,4,0.48578313253012045,0,3.0,2283.5689045936397,0.028846153846153848,0.6,2,2
611,BID_611_3,Commercial,10.11,Low,4,Emergency Response,6,1620,37,1,5,20,0.961,2026-09-27,2026-12-03,4,0.31920865279299016,0,4.0,6240.740740740741,0.10810810810810811,0.5766,1,1
612,BID_612_0,Emergency,22.1,Critical,8,Technology Demonstration,6,4582,24,6,8,16,0.752,2026-08-28,2026-09-18,4,0.7837237026647967,0,3.0,4823.221300742034,0.3333333333333333,0.4512,4,4
612,BID_612_1,Emergency,23.26,Critical,8,Scientific Research,6,2570,82,7,6,9,0.618,2026-08-28,2026-09-18,4,0.8138920056100981,0,2.0,9050.58365758755,0.0975609756097561,0.37079999999999996,4,4
612,BID_612_2,Emergency,28.52,Critical,8,Scientific Research,7,1583,61,8,2,9,0.876,2026-08-28,2026-09-18,4,0.9000000000000001,1,1.0,18016.424510423247,0.13114754098360656,0.6132,4,4
612,BID_612_3,Commercial,18.16,Low,5,Weather Monitoring,7,3754,128,3,7,39,0.897,2026-08-28,2026-09-18,4,0.44918653576437584,0,4.0,4837.506659563132,0.0390625,0.6279,1,1
613,BID_613_0,Government,17.91,Medium,7,ISS Resupply,6,1169,127,6,8,38,1.0,2026-09-04,2026-12-02,3,0.6012753036437248,0,2.0,15320.786997433705,0.05511811023622047,0.6,2,3
613,BID_613_1,Military,24.7,High,6,Scientific Research,7,2925,98,10,6,7,0.685,2026-09-04,2026-12-02,3,0.7849999999999999,1,1.0,8444.444444444445,0.061224489795918366,0.4795,3,5
613,BID_613_2,Research,3.5,Medium,3,ISS Resupply,9,1004,88,9,10,5,0.601,2026-09-04,2026-12-02,3,0.42542510121457494,0,3.0,3486.0557768924305,0.03409090909090909,0.5409,2,2
614,BID_614_0,Government,13.36,High,10,Technology Demonstration,9,3488,72,10,7,50,1.0,2026-11-04,2027-01-01,5,0.6985268773081658,0,4.0,3830.2752293577983,0.1388888888888889,0.9,3,3
